id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,height,stories,year_compl,prjarea,singfamhu,smmultifam,lgmultifam,hu,gqpop,rptdemp,commsf,hotelrms,onsitepark,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,latitude,longitude,mixed_use,created_at,updated_at,municipal,devlper,yrcomp_est,units_1bd,units_2bd,units_3bd,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,headqtrs,park_type,publicsqft,unknownhu,aff_unknown,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,mepa_id,traffic_count_data,mepa_id_present,traffic_count_data_present
538,344,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,RCG East Mill,completed,Residential development in North Andover,,21 High Street,MA,01845,,,2018,,0,0,51,51,0,,0,0,0,,0,0,0,0,0,0,0,0,42.70163054,-71.12460754,FALSE,2017-11-07 11:38:52 UTC,2020-02-27 20:19:17 UTC,North Andover,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,,M_230839_939019,2013,Merrimack Valley Planning Commission,Essex,,"[""RTA: LRTA"", ""RTA: MVRTA""]",,,,
539,344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bradstreet on Main,completed,Mixed use commercial on Maine and apartments on Saunders An exciting commercial opportunity coming to North Andover. Be part of the new signature development taking place on Main Street.,,70 Main Street,MA,01810,,2,2017,,0,0,15,15,0,,18000,0,0,,9000,9000,0,0,0,0,0,0,42.65856935,-71.14249097,TRUE,2017-11-07 11:59:45 UTC,2020-02-21 15:18:12 UTC,Andover,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,,F_752294_3065224,2016,Merrimack Valley Planning Commission,Essex,,"[""Commuter Rail: Andover""]",,,,
2175,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lowland Farms,completed,"Residential Each of these 20, single-unit condo buildings will have five bedrooms.",,Lowland Farm Rd,MA,01929,,,2011,,,20,,20,,,0,,,,0,0,0,0,0,0,0,,42.62540878,-70.78465501,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 21:04:38 UTC,Essex,,FALSE,,,20,,,,,,FALSE,,,,,,M_258682_930783,2018,Metropolitan Area Planning Council,Essex,,[],,,,
738,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,450 Cambridge Street,completed,mixed use rental with ground floor retail and on site garage parking,http://www.bostonplans.org/getattachment/03dbc2ae-a64e-4132-97ee-acc03f26d4ec,450 Cambridge Street,MA,02134,46,4,2017,49810,0,0,40,40,0,,1631,0,40,16500000,1631,0,0,0,0,0,0,0,42.35389491,-71.13559423,TRUE,2014-12-09 15:48:29 UTC,2020-01-02 14:39:11 UTC,Boston,The Arcand Family/Allston LLC and Eagle Development Partners,FALSE,,,,5,0,0,0,5,FALSE,garage,0,,,,M_230015_900450,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""Rapid Transit: Harvard Avenue""]",,,,
4,362,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,201 West Brookline Street,completed,"luxury condo units in restored Concord Baptist Church in heart of South Boston. By Triad Alpha Partners  In restored and modernized church, features 1 penthouse unit and underground garage",,201 west brookline street,MA,02118,,5,2018,29314,0,0,9,9,0,,0,0,21,,0,0,0,0,0,0,0,0,42.34338867,-71.07642061,FALSE,2018-04-24 19:03:47 UTC,2020-02-17 21:06:11 UTC,Boston,Triad Alpha Partners  ,FALSE,,,,0,0,0,0,0,FALSE,underground,0,,,,M_234908_899298,2017,Metropolitan Area Planning Council,Suffolk,South End,"[""Rapid Transit: Back Bay""]",,,,
5,362,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Christopher Heights - Belchertown,completed,"mixed income assisted living senior housing. By Grantham Group, at former Belchertown State School, on less than 5 acre parcel43 designated for low income seniors40 permanent jobs will be created to run facility, and 60 construction jobs created",,8 Berkshire Ave,MA,01007,,3,2018,55000,0,0,83,83,0,100,0,0,0,15900000,0,0,0,0,0,0,0,0,42.27330757,-72.41436426,FALSE,2018-04-24 19:03:49 UTC,2020-02-27 20:20:45 UTC,Belchertown,Grantham Group,FALSE,,,,43,0,43,0,0,FALSE,,0,,,,M_124582_891817,2018,Pioneer Valley Planning Commission,Hampshire,,"[""RTA: PVTA""]",,,,
282,256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 Lewis St,completed, Application to renovate a four story structure to continue the use for existing businesses on the lower two floors & provide a single residential unit on the upper two floors is before both the Planning Board & ZBA. Interior & exterior renovations are being proposed.  Because the lot is less than two acres it requires a Special Permit by the ZBA and a report by the Planning Board to the ZBA.,,"2 Lewis St, Lincoln, MA, United States",MA,01773,,4,2018,,0,1,0,1,0,,0,0,23,,0,0,0,0,0,0,0,0,42.41381156,-71.32602942,TRUE,2017-03-22 21:00:52 UTC,2020-02-27 20:22:23 UTC,Lincoln,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,,M_214321_907039,2014,Metropolitan Area Planning Council,Middlesex,,"[""Commuter Rail: Lincoln""]",,,,
6,362,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Ludlow Mills - Residences at Mill 10,completed,"Mixed income affordable senior housing as part of Ludlow Mills redevelopment. By WinnCompaniesResidences include 63 one-bedrooms and 12 two-bedrooms. 51 residences at Residences at Mill 10 are reserved for households with incomes at or below 60% of AMI, with 15 restricted to households at or below 30% of AMI and nine offered at market rates.",,68 State Street,MA,01056,,4,2017,108163,0,0,75,75,0,,,,0,19300000,,,,,,,,,42.15534452,-72.47947034,FALSE,2018-04-24 19:03:52 UTC,2018-04-24 19:03:54 UTC,Ludlow,WinnCompanies,FALSE,63,12,,66,15,,51,,FALSE,,,,,,M_119400_878772,2014,Pioneer Valley Planning Commission,Hampden,,"[""RTA: PVTA""]",,,,
289,256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,227 Grove St,planning,"36 homes split among 19 buildings and a 45,000 square foot park including four single-family homes*** Janurary 2021, there is not much information listed about this development. In 2016, it was listed that this development was receiving alot of opposition from the community. However, there is nothing else specifically discussing the development , not even on the town site",,227 Grove St,MA,02420,,,2021,,4,32,0,36,0,,0,,0,,,,,,,,,,42.48717092,-71.24113625,FALSE,2017-04-04 16:00:16 UTC,2021-01-03 22:30:12 UTC,Lexington,,FALSE,,,,,,,,,FALSE,,45000,,,0,F_726017_3002679,2017,Metropolitan Area Planning Council,Middlesex,,"[""RTA: LEXPRESS""]",,,,
1135,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4 Foskett Street,completed,,,4 Foskett Street,MA,02144,,,2007,,,3,,3,,,,,,,0,0,0,0,0,0,0,,42.39676706,-71.11520116,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 20:06:09 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_760107_2969846,2013,Metropolitan Area Planning Council,Middlesex,Davis Square,"[""Rapid Transit: Ball Square Glx""]",,,,
332,256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36-40 Sprague,planning,"352,445 gross square feet, including a total of 247 housing units and parking for 251 vehicles located at 36-40 Sprague Street in Hyde Park. The project consist of two buildings: the Sprague Building and the Courtyard Buildings. All buildings are 5-story structures resting upon a one-story podium containing resident parking, bicycle storage and building services. ",http://www.bostonplans.org/projects/development-projects/36-40-sprague-street,"40 Sprague St, Boston, MA, United States",MA,02136,110,8,2030,556625,0,0,247,247,,,0,,251,,0,,,,,,,,42.23589706,-71.13526466,TRUE,2017-03-08 20:31:19 UTC,2022-04-07 17:51:43 UTC,Boston,OMB Sprague LLC,TRUE,151,88,8,6,,,0,,FALSE,,,,,,M_230073_887361,2017,Metropolitan Area Planning Council,Suffolk,Hyde Park,"[""Commuter Rail: Readville""]",,,FALSE,FALSE
4871,483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"44 Maple St.,",completed,10 one bed rooms,,40 Maple Street,MA,01923,,,2018,,0,0,10,10,0,,0,0,,,0,0,0,0,0,0,0,0,42.5662717,-70.93665908,FALSE,2019-05-15 20:12:44 UTC,2019-05-15 20:12:44 UTC,Danvers,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,0,F_807928_3031875,,Metropolitan Area Planning Council,Essex,,[],,,,
2387,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mill Site Redevelopment,planning," Redevelopment of historic mill complex: stalled in mid 2000s, buildings on site now demolished",http://www.nashobapublishing.com/community_news/ci_25001031/pepperell-mill-site-peter-fitz-school-development-priority,128 Main Street,MA,01463,,,2022,,0,0,219,219,0,,6000,,,,60,0,0,0,0,0,0,,42.66683794,-71.57645043,TRUE,2015-02-13 15:48:23 UTC,2020-02-27 23:28:27 UTC,Pepperell,,TRUE,,,,,,,,,FALSE,,,,,,M_193738_935139,2017,Northern Middlesex Council of Governments,Middlesex,,[],,,,
2966,256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Whitney Farm,completed,48 home 40B development on 30 acres ,,"59 Whitney Street, Sherborn, MA, United States",MA,01770,,,2018,,48,0,0,48,0,,0,0,0,,0,0,0,0,0,0,0,0,42.23850667,-71.41712708,FALSE,2017-04-26 15:34:12 UTC,2020-02-27 23:31:49 UTC,Sherborn,,FALSE,,,,12,0,0,12,0,FALSE,,0,,,,M_206917_887515,2012,Metropolitan Area Planning Council,Middlesex,,[],,,,
2033,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ashland Woods,completed," Project approved in 2007, ZBA and Conservation have extended permits.",,25 Ashland Woods Lane,MA,01721,,,2016,,0,0,48,48,0,,0,0,,,0,0,0,0,0,0,0,0,42.24287357,-71.48522059,FALSE,2011-03-19 07:00:00 UTC,2018-09-26 16:11:49 UTC,Ashland,,FALSE,,,,12,0,0,12,0,FALSE,,0,,,,F_660213_2913788,2018,Metropolitan Area Planning Council,Middlesex,,"[""RTA: MWRTA""]",,,,
6139,844,,,TRUE,,,,Louis Farm Village,planning,20 units of age restricted condos in duplex structures,,Flower Lane,MA,01826,30,2,2024,,0,20,0,20,,,0,0,,,0,0,0,0,0,0,0,0,42.66818636,-71.33434298,,2023-01-03 16:45:05 UTC,2023-01-03 16:45:05 UTC,Dracut,,,,,,,,,,,,"garage,surface",0,,,0,F_700611_3068527,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,FALSE,FALSE
543,344,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Edgewood Retirement Community,completed,"A life care community offering independing living, healthcare and support services. Retirement community located in North Andover.",,575 Osgood Street,MA,01845,,,2018,,0,0,40,40,0,,0,0,0,,0,0,0,0,0,0,0,0,42.70091815,-71.10617056,FALSE,2017-11-07 13:00:23 UTC,2020-02-27 20:25:07 UTC,North Andover,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,,M_232496_938931,2013,Merrimack Valley Planning Commission,Essex,,[],,,,
739,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55 School Street,completed,New Res Dwelling-Detached,,55 School Street,MA,01949,,,2014,,1,0,0,1,0,,0,,,693682,0,0,0,0,0,0,0,,42.61619165,-71.01919271,FALSE,2014-12-12 17:11:53 UTC,2018-04-24 19:43:05 UTC,Middleton,,FALSE,,,,,,,,,FALSE,,,,,,F_785589_3049943,2017,Metropolitan Area Planning Council,Essex,,[],,,,
35,362,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Olmsted Hill,completed,"Single family homes and affordable condos on town owned reservoir  by New Atlantic Development Corporation Built on former town owned reservoir, 10 single family and 24 affordable condos across 3 buildings 1/2 of condos are 2 BR, half 3BR, 1/2 sold at up to 80%AMI, rest at up to 110% AMI)Garage for 34 vehicles for condo",,1 Olmsted Road,MA,02445,,,2012,,10,0,24,34,0,,,,34,,,,,,,,,,42.33027323,-71.14143767,FALSE,2018-04-24 19:05:22 UTC,2018-04-24 19:05:24 UTC,Brookline,New Atlantic Development Corporation,FALSE,,12,12,24,,,12,12,FALSE,garage,,,,,F_752928_2945376,2011,Metropolitan Area Planning Council,Norfolk,,"[""Rapid Transit: Beaconsfield""]",,,,
29,335,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Carriage Grove Redevelopment,planning,"Carriage Grove Redevelopment. Mixed-use, commercial and light-industry redevelopment of ""Belchertown State School for the Feeble-Minded"". Upon the site, an assisted living facility is currently being constructed, while the rest of the site is in the planning phase.Proposed Plans Include: CCRC Independent Living - 11.31 acresCCRC Assisted Living - 3.12 acresMixed Use/Commercial - 9.59 acresLight Industrial - 12.93 acresMulti-Family Residential - 9.83 acresLive-Work - 3.78 acres",,99 Front St,MA,01007,,,2022,581800,0,268,0,268,83,,195000,,0,,75000,,120000,,,,,,42.27417526,-72.41266191,TRUE,2018-04-24 19:04:59 UTC,2020-02-27 20:02:44 UTC,Belchertown,,FALSE,,,,,,,,,FALSE,,,,,,M_124711_891913,2018,Pioneer Valley Planning Commission,Hampshire,,"[""RTA: PVTA""]",,,,
38,362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Residences at Malden Station,completed," by The Residences at Malden Station LLC27 two-BR, 39 one-BR and 18 studiosapproved in 201463 parking on site, 20 covered",,369 Florence Street,MA,02148,,,2016,,0,0,84,84,0,,,,63,22000000,,,,,,,,,42.4276492,-71.07364894,FALSE,2018-04-24 19:05:30 UTC,2018-04-24 19:05:32 UTC,Malden,The Residences at Malden Station LLC,FALSE,57,27,,,,,,,FALSE,"garage, surface",,,,,F_771282_2981154,2017,Metropolitan Area Planning Council,Middlesex,Downtown,"[""Rapid Transit: Malden Center""]",,,,
39,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Neponset Field,completed," Residential development for senior (over 62), affordable housing.",,36 Poydras St,MA,02126,,,2015,,,,,95,,,0,,,,0,0,0,0,0,0,0,,42.26158234,-71.10632078,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:05:34 UTC,Boston,,FALSE,,,,95,,,,,FALSE,,,,,,M_232470_890186,2017,Metropolitan Area Planning Council,Suffolk,Hyde Park,[],,,,
41,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,The Clarion at 311 Blue Hill Avenue,completed," 39 residential units in two buildings with 6,160 SF of ground floor retail space with onsite parking for 32 vehicles.",,316 Blue Hill Avenue,MA,02121,,,2019,,0,0,39,39,0,,6160,0,32,12000000,6160,0,0,0,0,0,0,0,42.31352865,-71.0792506,TRUE,2014-12-10 15:43:22 UTC,2019-12-12 17:12:25 UTC,Boston,,TRUE,,,,32,0,27,0,5,FALSE,,0,,,,M_234687_895977,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""MBTA Key Bus Route: 28"", ""MBTA Key Bus Route: 22"", ""MBTA Key Bus Route: 23"", ""MBTA Key Bus Route: 32""]",,,,
43,240,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Glen Ellen Country Club Housing,completed,"324-unit senior housing development, a mix of single-family and townhouse units, on a 128-acre parcel of land that now includes Glen Ellen Country Club. The Millis Planning Board approved a permit in 2012 for the development and it is good through January 2018.   ",,84 Orchard Street,MA,02054,,,2021,,108,216,0,324,0,,0,0,,,0,0,0,0,0,0,0,0,42.18469163,-71.39452462,FALSE,2016-07-21 18:13:04 UTC,2022-11-15 07:09:59 UTC,Millis,Toll Brothers,TRUE,,,,0,0,0,0,0,FALSE,,0,,0,0,M_208793_881841,2018,Metropolitan Area Planning Council,Norfolk,,"[""RTA: MWRTA""]",,,FALSE,FALSE
82,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50 Howard Street,completed,,,50 Howard Street,MA,02144,,,2008,,,5,,5,,,,,,,0,0,0,0,0,0,0,,42.39775341,-71.12648428,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:31 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_757147_2970158,2013,Metropolitan Area Planning Council,Middlesex,Davis Square,"[""Rapid Transit: Davis""]",,,,
940,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Deer Creek,completed,"Residential approved Aug-95, 25 home constructed. UPDATE: completion year changed/confirmed",,Frontier Ln,MA,02054,,,2010,,25,0,0,25,0,,0,0,,,0,0,0,0,0,0,0,0,42.18591992,-71.35664412,FALSE,2011-03-19 07:00:00 UTC,2022-04-20 12:28:35 UTC,Millis,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,,M_209665_877517,0,Metropolitan Area Planning Council,Norfolk,,[],,,FALSE,FALSE
6126,823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7 Central Street,completed,New construction of 40 rental apartments with at grade parking. This LEED Platinum project features modern amenities and private roof decks. RISE broke ground on this project in July 2021 and is scheduled for a completion in October 2022.,,Central Street,MA,02143,,,2023,,0,0,40,40,0,,0,0,,,0,0,0,0,0,0,0,0,42.38368549,-71.10644653,FALSE,2022-12-05 16:20:29 UTC,2024-08-21 20:16:16 UTC,Somerville,,FALSE,,,,10,0,0,0,0,FALSE,,0,,10,0,F_762508_2965089,,Metropolitan Area Planning Council,Middlesex,Spring Hill,[],,,FALSE,FALSE
64,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Four Corners Station Area #4,projected, Added by MAPC based on Fairmount Corridor Collaborative Vision report (2005),,123 Glenway St,MA,02121,,,2025,,,,,100,,,,,,,0,0,0,0,0,0,0,,42.29921864,-71.0817706,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:06:31 UTC,Boston,,FALSE,,,,,,,,,FALSE,,,,,,M_234482_894386,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Commuter Rail: Four Corners/Geneva Ave""]",,,,
59,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU IMP Amendment and West Village Building F,completed," 135K dormitory and classroom facility, new John D. O'Bryant African American Institute, and acquisition of 10 Coventry Street.",,40 Leon St,MA,02115,,,2010,,,,,135,230,,,,,,0,0,0,0,0,0,0,,42.33757512,-71.09132823,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:06:21 UTC,Boston,,FALSE,,,,,,,,,FALSE,,,,,,M_233621_898651,2017,Metropolitan Area Planning Council,Suffolk,Fenway,"[""Rapid Transit: Ruggles""]",,,,
1084,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Madison Place Southborough,completed, The first phase of theChap 40B Moderate Income Housing project includes construction of 140 rental apartments with 1 or 2 bedroomseach in 11 buildings of 3 or 4 stories and 8 garage buildings of 1 story each for 43 vehicles. A single storyrental office building is also onsite. ,,1200 Madison Place,MA,01772,,3,2014,,0,28,140,168,0,,0,0,43,,0,0,0,0,0,0,0,0,42.28869242,-71.55323834,FALSE,2014-12-01 19:00:36 UTC,2018-09-26 16:20:34 UTC,Southborough,,FALSE,,,,35,0,0,35,0,FALSE,garage,0,,,,F_641652_2930369,2013,Metropolitan Area Planning Council,Worcester,,[],,,,
77,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tulloug Reelly,completed,,,435 Riverside Ave,MA,02155,,,2007,,,19,,19,,,,,,,0,0,0,0,0,0,0,,42.41077669,-71.08901445,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:08 UTC,Medford,,FALSE,,,,,,,,,FALSE,,,,,,F_767154_2974987,2012,Metropolitan Area Planning Council,Middlesex,,[],,,,
58,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Boston University Armory Phase III (West),projected, Phase III will be forthcoming and will complete the PDA,,915 Commonwealth Avenue,MA,02215,,,2030,,,,,219,523,,,,,,0,0,0,0,0,0,0,,42.35176943,-71.11679257,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:06:19 UTC,Boston,,TRUE,,,,,,,,,FALSE,,,,,,M_231558_900279,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""Rapid Transit: Saint Paul Street""]",,,,
86,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Central Place Senior Housing ,completed, over 55: 26,,63 Central St,MA,01864,,,2007,,,,26,26,,,,,,,0,0,0,0,0,0,0,,42.57688837,-71.09105114,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:38 UTC,North Reading,,FALSE,,,,,,,,,FALSE,,,,,,M_233457_925227,2013,Metropolitan Area Planning Council,Middlesex,,[],,,,
84,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20 Howard Street,completed,,,20 Howard Street,MA,02144,,,2008,,,4,,4,,,,,,,0,0,0,0,0,0,0,,42.39764521,-71.12636918,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:35 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_757147_2970158,2013,Metropolitan Area Planning Council,Middlesex,Davis Square,"[""Rapid Transit: Davis""]",,,,
83,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Temple Street Condominiums,completed,,,120 Temple St,MA,02145,,,2007,,,,15,15,,,,,,,0,0,0,0,0,0,0,,42.39580748,-71.08980084,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:33 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_766862_2969492,2013,Metropolitan Area Planning Council,Middlesex,Winter Hill,"[""RTA: MVRTA""]",,,,
85,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Jefferson Union Condos,completed, Reuse of former factory,,31 Fletcher Ave,MA,02421,,,2007,,,,13,13,,,,,,,0,0,0,0,0,0,0,,42.44885277,-71.22101523,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:37 UTC,Lexington,,FALSE,,,,,,,,,FALSE,,,,,,F_731490_2988711,2017,Metropolitan Area Planning Council,Middlesex,,"[""RTA: LEXPRESS"", ""RTA: LRTA""]",,,,
88,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Franklin Pierce Dr.,completed,,,1 Franklin Pierce Dr,MA,01960,,,2011,,16,,,16,,,,,,,0,0,0,0,0,0,0,,42.5368251,-70.92561233,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:49 UTC,Peabody,,FALSE,,,,,,,,,FALSE,,,,,,F_810923_3021207,2017,Metropolitan Area Planning Council,Essex,,[],,,,
70,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CVS Building,completed,"Retail, condos CVS 1st floor, residential above168 Canal St, Boston, MA â€Ž ",,101 Canal St,MA,02114,,,2010,,,,9,9,,20,20000,,,,20000,0,0,0,0,0,0,,42.36469959,-71.05991216,TRUE,2011-03-19 07:00:00 UTC,2018-04-24 19:06:44 UTC,Boston,,FALSE,,,,,,,,,FALSE,,,,,,M_236223_901708,2017,Metropolitan Area Planning Council,Suffolk,West End,"[""Rapid Transit: North Station""]",,,,
67,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Readville Station Area #2,projected, Added by MAPC based on Fairmount Corridor Collaborative Vision report (2005),,21 Milton St,MA,02186,,,2025,,,,,100,,,100000,,,,0,0,0,0,0,0,0,,42.28650865,-71.07878061,TRUE,2011-03-19 07:00:00 UTC,2018-04-24 19:06:38 UTC,Boston,,FALSE,,,,,,,,,FALSE,,,,,,M_234740_892975,2017,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Commuter Rail: Talbot Avenue""]",,,,
3281,256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35 South Huntington,completed,"Mixed use building 35 South Huntington Avenue is a proposed 5-6 story, 45,500 gross square foot building with 38 residential units, 26 parking spaces, and approximately 7,080 square feet of commercial, retail, and restaurant space.",,33 South Huntington Avenue,MA,02130,,,2018,45500,0,0,38,38,0,,7080,0,26,,7080,0,0,0,0,0,0,0,42.33127003,-71.11203983,TRUE,2017-03-01 20:55:13 UTC,2020-02-27 23:59:28 UTC,Boston,,FALSE,,,,5,0,0,5,0,FALSE,,0,,,,M_231971_897936,2017,Metropolitan Area Planning Council,Suffolk,Mission Hill,"[""Rapid Transit: Riverway""]",,,,
548,344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Point Shore Meadows,completed,Quality built homes in picture perfect setting' Single family homes along Merrimack River.,,19  Evans Place,MA,01913,,,2018,,13,0,0,13,0,,0,0,0,,0,0,0,0,0,0,0,0,42.83978488,-70.90932448,FALSE,2017-11-07 14:09:11 UTC,2020-02-27 20:30:19 UTC,Amesbury,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,,M_248390_954654,2014,Merrimack Valley Planning Commission,Essex,,"[""RTA: MVRTA""]",,,,
78,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7 Hason Street,completed,,,7 Hason Street,MA,02143,,,2007,,1,,,1,,,,,,,0,0,0,0,0,0,0,,42.38051712,-71.10621719,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:15 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_762566_2963932,2013,Metropolitan Area Planning Council,Middlesex,Duck Village,[],,,,
76,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Franklin Heights Subdivision,completed,franklin heights subdivision ,,21 Brookline St,MA,02151,,,2009,,12,0,0,12,0,,0,0,,,0,0,0,0,0,0,0,0,42.44259217,-71.01737984,FALSE,2011-03-19 07:00:00 UTC,2022-02-04 18:59:59 UTC,Revere,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,,F_786420_2986692,2017,Metropolitan Area Planning Council,Suffolk,,[],,,FALSE,FALSE
80,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28 Crescent Street,completed,,,28 Crescent Street,MA,02129,,,2007,,,2,,2,,,,,,,0,0,0,0,0,0,0,,42.3828554,-71.0802009,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:27 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_769570_2964839,2013,Metropolitan Area Planning Council,Middlesex,East Somerville,"[""Rapid Transit: Sullivan Square""]",,,,
79,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9 Hanson Street,completed,,,9 Hanson Street,MA,02143,,,2007,,1,,,1,,,,,,,0,0,0,0,0,0,0,,42.38051712,-71.10621719,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:21 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_762566_2963932,2013,Metropolitan Area Planning Council,Middlesex,Duck Village,[],,,,
81,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40 Howard Street,completed,,,40 Howard Street,MA,02144,,,2008,,,5,,5,,,,,,,0,0,0,0,0,0,0,,42.39759902,-71.12638853,FALSE,2011-03-19 07:00:00 UTC,2018-04-24 19:07:29 UTC,Somerville,,FALSE,,,,,,,,,FALSE,,,,,,F_757147_2970158,2013,Metropolitan Area Planning Council,Middlesex,Davis Square,"[""Rapid Transit: Davis""]",,,,
3304,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,506 Old Bedford Rd. PRD,completed,"Residential 2010 - the 506 Old Bedford Road project was approved by the ZBA as a Planned Residential Development of 8 units, 1 of which will be 80% affordable.",,506 Old Bedford Road,MA,01742,,,2018,,8,0,0,8,0,,0,0,,,0,0,0,0,0,0,0,0,42.4716543,-71.32164049,FALSE,2011-03-19 07:00:00 UTC,2020-02-28 00:01:25 UTC,Concord,,FALSE,,,,1,0,0,1,0,FALSE,,0,,,,F_704476_2996663,2017,Metropolitan Area Planning Council,Middlesex,,[],,,,
